Price,Close,High,Low,Open,Volume
Ticker,IBM,IBM,IBM,IBM,IBM
Date,,,,,
2015-03-30,98.62102508544922,99.18484954997113,97.76013514655332,97.79650873346446,4328348
2015-03-31,97.305419921875,98.41488676430312,97.24479728420079,97.65705057318277,4451148
2015-04-01,96.50515747070312,97.3781815545572,96.02620474211669,97.14173874139662,3871037
2015-04-02,97.27510833740234,98.54220377374384,96.3293370868352,96.7112839131334,4886494
2015-04-06,98.23908233642578,98.69984348575072,96.2141601205715,96.81435819708152,3625122
2015-04-07,98.25727081298828,99.33035453383461,97.98444471751895,98.01476087843776,3292808
2015-04-08,98.12388610839844,99.15453876093329,97.61462688455272,98.04507183531283,2640418
2015-04-09,98.42095184326172,98.49976611656626,97.43880697817409,98.0329475791775,2367621
2015-04-10,98.73619079589844,99.02114135376885,97.76011321258194,98.42093376060171,2631422
2015-04-13,98.44522094726562,99.4273756887553,98.43309641631895,98.43916351999299,4046869
2015-04-14,98.39671325683594,98.66347226452967,97.48125803916035,98.46947011184353,2844388
2015-04-15,99.50614166259766,100.00934331995806,98.51792997366455,98.59674422475007,3659745
2015-04-16,98.89988708496094,99.41521332147161,98.54218936716663,99.00901749834848,3281197
2015-04-17,97.40847778320312,98.12993067487415,97.02047357104313,98.06324093897194,4512862
2015-04-20,100.73687744140625,101.02788546470686,98.15419816831148,98.27544344768758,10051223
2015-04-21,99.58497619628906,101.47651860759461,99.4576638190354,100.68230883425348,10129046
2015-04-22,100.25188446044922,100.63989845008784,98.75441307795772,99.6638108873851,4209941
2015-04-23,103.21041107177734,104.22287180698576,100.11846366539287,100.17302886615211,8614438
2015-04-24,102.93154907226562,103.58024510194281,102.30102531758857,103.20436543081391,4067266
2015-04-27,103.50752258300781,103.96828372500134,103.2468210124009,103.6045188172801,3314356
2015-04-28,105.44149017333984,105.90830867188872,103.07705249452808,103.56812972441335,6084268
2015-04-29,105.73247528076172,106.17504462849983,104.76244555859577,105.12621033305669,4726246
2015-04-30,103.84699249267578,105.65972026624017,103.24678495890657,105.35053036286546,5295793
2015-05-01,105.2899398803711,105.49000913775785,104.53211321995524,105.00499891392364,3464457
2015-05-04,105.47177124023438,106.88437027577932,105.3080853206454,105.7749037067137,4213288
2015-05-05,104.93218994140625,105.62939360621122,104.25317790056498,105.1928913950394,3758906
2015-05-06,103.87543487548828,106.31884724703478,103.14852222985607,105.6163671651778,3778780
2015-05-07,104.44966125488281,105.05440146015275,103.25850039624295,103.6188954127326,2585712
2015-05-08,105.48199462890625,105.87904822572925,105.21321688655593,105.64081606763544,3234860
2015-05-11,104.52904510498047,105.67134053203812,104.37022369799388,105.46364425008385,2783406
2015-05-12,104.18090057373047,104.75510503674366,103.13634470721703,104.18090057373045,3098670
2015-05-13,105.23766326904297,105.51865733205743,104.30306381445898,104.60237743072987,2570545
2015-05-14,106.31885528564453,106.53265485928256,105.81184542528162,105.98288313426661,2551299
2015-05-15,105.83625793457031,106.53873793641839,105.43310117894355,106.23331142476161,3050764
2015-05-18,105.71412658691406,105.97680109403606,105.24987849821876,105.94625550607626,2061248
2015-05-19,105.97065734863281,106.1355917762354,105.02383214308828,105.65912754044075,2639058
2015-05-20,106.14170837402344,106.55709125341258,105.34760121462325,105.87904365970299,2406114
2015-05-21,105.88517761230469,106.37386808244622,105.70192356081678,105.8729613255142,2401198
2015-05-22,105.20101928710938,105.91571588832517,105.18268998337449,105.70191625981332,2980786
2015-05-26,103.92430877685547,105.13991179912549,103.31345563239753,105.13379878285238,4031493
2015-05-27,105.0666275024414,105.35983785635759,104.14424431587004,104.55351425790279,2891562
2015-05-28,104.88948059082031,104.96889131764134,104.24808175897569,104.73065913717828,1811044
2015-05-29,103.631103515625,104.66954601418912,103.631103515625,104.66954601418912,4280232
2015-06-01,103.95484161376953,104.48017096376032,103.25236155873193,103.97317091071439,3122833
2015-06-02,103.631103515625,104.11978405900109,102.8858615433851,103.63720678199282,2689684
2015-06-03,103.7960433959961,104.79783719411563,103.61889265136989,104.1503351356203,2229026
2015-06-04,102.8553237915039,104.21141898358987,102.5804427929873,103.55780395413136,3220948
2015-06-05,102.25666809082031,103.17906068219206,102.1344955307569,102.77589415887051,3243123
2015-06-08,100.99833679199219,102.18339432768872,100.80286649990275,102.1161998914036,3931600
2015-06-09,101.20604705810547,101.41374343234394,99.79498306507473,100.9983604334973,3552111
2015-06-10,103.1851806640625,103.47227793953986,101.43814494589806,101.70080965532976,4895803
2015-06-11,103.09967803955078,104.11368813990451,102.9530728775007,103.39287861402256,3623344
2015-06-12,102.00625610351562,102.80647642036375,101.82300207284348,102.76371454663914,3206095
2015-06-15,101.56029510498047,102.00621371093946,100.33247606041162,102.00621371093946,4441002
2015-06-16,101.91462707519531,102.25670255897731,101.34653569148074,101.60308742950274,3399291
2015-06-17,102.11619567871094,102.53156881356173,101.46258064349365,102.01235239499823,2994698
2015-06-18,102.77590942382812,103.06300669543685,102.04288370419954,102.04288370419954,3484121
2015-06-19,102.00625610351562,102.87977413278092,101.87186721445494,102.39109346777882,7399404
2015-06-22,102.45829010009766,102.83091118691453,102.13453415593563,102.40942495744278,2443247
2015-06-23,103.00189971923828,103.8265522304636,102.3605011550353,102.85529461169544,3871874
2015-06-24,101.99398803710938,103.13628326456784,101.9084643330794,103.05687257495039,3711313
2015-06-25,101.45036315917969,102.70261506467756,101.45036315917969,102.50103176652453,2519709
2015-06-26,101.07164764404297,101.8962907086106,100.93114574998177,101.54199896422854,9357516
2015-06-29,99.55059051513672,101.00442544529149,99.50172539130821,100.13090773391575,3467176
2015-06-30,99.36123657226562,100.179776171598,99.03136772663446,100.17366315610438,3762776
2015-07-01,100.4791030883789,101.16326368397125,99.93544437161576,100.16146023137695,3362367
2015-07-02,100.84562683105469,100.98611896862113,100.43635695244508,100.8211845139916,2983924
2015-07-06,100.6257095336914,100.93113611164834,99.88658052990894,100.07594754314538,3221471
2015-07-07,100.7906265258789,101.00442606838605,99.09855948218333,100.75396793315572,3713195
2015-07-08,99.66667938232422,100.75398709880017,99.37346908251793,100.17979253217145,2904010
2015-07-09,100.08818054199219,101.10219071039722,99.99655352826525,100.99834741148196,4392886
2015-07-10,101.98182678222656,102.2567078369935,101.10830872512776,101.19382272567258,4747062
2015-07-13,103.46620178222656,103.77773170537414,102.3300189160191,102.58046740804849,4423534
2015-07-14,102.99581146240234,103.56391248420506,102.76979560684568,103.49671805419487,3164464
2015-07-15,102.94696807861328,103.39899988521707,102.62322189256192,102.91642249043949,2089908
2015-07-16,104.45574951171875,104.51072765877522,103.33178325402919,103.52115026063993,3692275
2015-07-17,105.37815856933594,105.38426183682908,103.90600365177202,104.04649579965738,4556794
2015-07-20,105.8118667602539,106.15394224719697,105.15214835691668,105.54920200240937,7717179
2015-07-21,99.6116943359375,101.61529141281268,98.97029563081408,100.38747214867664,14384906
2015-07-22,97.95020294189453,99.61172512274483,97.5531492635187,99.40402875661984,7512163
2015-07-23,98.79316711425781,99.41623666084017,97.63255176751557,97.90132954241005,5265773
2015-07-24,97.58364868164062,98.91530125379313,97.37595241378862,98.52436077835168,3951997
2015-07-27,97.16828155517578,97.8463291058446,96.88118429257915,97.12551969170076,3876685
2015-07-28,97.76691436767578,97.8524283414764,96.82008914231115,97.6813906442487,2846166
2015-07-29,98.40220642089844,98.65265484202334,97.36375413847642,97.7363751368793,3533806
2015-07-30,98.32279205322266,98.59156976331765,97.58366310008816,98.04179806081667,2086456
2015-07-31,98.95196533203125,98.99472719519929,98.12120938157857,98.5915703771734,3744889
2015-08-03,96.94837188720703,98.86644509606009,96.45357835816364,98.77481810914482,4828022
2015-08-04,96.27032470703125,97.01556663609125,95.8243963029476,96.7590052220928,5502588
2015-08-05,96.45360565185547,97.45539952540953,96.19704416611724,97.18663150422975,3632549
2015-08-06,96.2811050415039,97.03253339253853,96.19487136852351,96.77999613476453,3143021
2015-08-07,95.54203796386719,96.2380321041159,95.06161827384396,96.01630372047617,3969465
2015-08-10,96.54596710205078,96.98943357542495,96.15793516666862,96.55828479598658,4825616
2015-08-11,95.7822265625,96.07787089548296,95.3818769096194,96.05938943821064,3312787
2015-08-12,96.18257141113281,96.40429973451369,94.8213826593291,95.01232166287717,3724074
2015-08-13,95.51121520996094,96.13945694406435,95.04927709542703,96.12098531782027,2649936
2015-08-14,95.93003845214844,96.21336506011829,95.2094091541633,95.46810037545079,3374814
2015-08-17,96.27496337890625,96.50901923746295,95.28332506481536,95.59128709098218,2353082
2015-08-18,96.0901870727539,96.40430302748652,95.62208519134987,95.78222504997329,2111142
2015-08-19,94.81523132324219,95.88078572704059,94.48879764241215,95.56050597875887,4399894
2015-08-20,94.02686309814453,94.79677325511162,93.9283215187702,94.07614371839627,4196029
2015-08-21,91.6801986694336,94.35330611420382,91.58781102401862,93.31239678937246,7700757
2015-08-24,88.36650085449219,91.00880822005944,88.07702032174721,88.36650085449219,10658426
2015-08-25,86.820556640625,90.60847913222796,86.61113615007656,90.50377380223539,7398567
2015-08-26,90.35594177246094,90.52839932610273,87.54733047504527,88.748379418566,6508003
2015-08-27,91.48925018310547,91.75409539469673,89.71539381121269,91.46461479094305,5205524
2015-08-28,91.14433288574219,91.2798373700086,90.65159556240461,91.00267446886183,4263810
2015-08-31,91.0888900756836,91.40301586626929,90.08493406112036,90.7747741156603,4281383
2015-09-01,87.87994384765625,89.29656744814208,87.36873485642448,89.2534604248247,5514512
2015-09-02,89.33967590332031,89.35815736197895,88.18789763692553,89.14873687591246,4447592
2015-09-03,90.40522003173828,91.17513007014765,89.78314200075505,89.95559956866812,3769261
2015-09-04,88.5082015991211,89.55527482424368,88.2741554884132,89.04405591063723,4394351
2015-09-08,90.68238067626953,90.75013290791226,89.71537780772637,89.83856457712784,4114232
2015-09-09,89.33967590332031,91.79720854620045,89.21648911690998,91.61243328186652,3564559
2015-09-10,90.0479507446289,90.63923921269905,89.0070419955166,89.83237641437171,3620938
2015-09-11,90.76860809326172,90.84867802192863,89.72153525812729,89.86935742109405,3258395
2015-09-14,89.70923614501953,90.76862689395008,89.5614139514347,90.76862689395008,3375128
2015-09-15,90.86715698242188,91.11352069355685,89.7769673316718,90.29434980312283,2842087
2015-09-16,91.4091796875,91.70482405277843,90.87332550425326,91.05810077491142,2927963
2015-09-17,91.24285888671875,92.19138018201535,90.72547648524021,91.21822350199321,4187138
2015-09-18,89.00709533691406,90.16502775536054,88.68065176561834,89.95561706015346,8342687
2015-09-21,90.22042846679688,90.5283904604038,89.25958940607795,89.54906994445517,4000950
2015-09-22,88.95780944824219,89.34584144328578,88.55129599417239,89.07483247390591,3728049
2015-09-23,88.48355102539062,89.04404063868684,87.9230614120944,88.82231226496245,2797213
2015-09-24,88.94551086425781,89.35201457511032,87.43033564600469,87.8306854229017,3431194
2015-09-25,89.56756591796875,90.09110237501831,89.01939407032721,89.64763585267411,3634222
2015-09-28,87.7813949584961,89.5429335821084,87.75059580392397,88.95164486547782,4515896
2015-09-29,87.7505874633789,87.86761047684159,86.93757047056936,87.45494313316411,4982621
2015-09-30,89.29042053222656,89.74620483921753,88.48355726406815,88.50203872591663,4127725
2015-10-01,88.44039154052734,89.72151003909963,87.20855363613357,89.49978177225418,4059421
2015-10-02,89.0501937866211,89.05634771902653,86.57417972747375,86.87597800997705,3194902
2015-10-05,91.79719543457031,92.32073182911381,89.81392876194793,89.81392876194793,5367863
2015-10-06,91.63709259033203,92.48090902621878,91.45848104245438,91.8095502040927,3156933
2015-10-07,92.44393920898438,92.83812516040575,91.68635663228886,92.41314005227325,3117917
2015-10-08,93.79277801513672,94.24856212191006,91.951169964874,92.19753364143008,5014942
2015-10-09,93.8605728149414,94.32867482635416,93.1707325804271,93.90368967282947,3693531
2015-10-12,93.09062957763672,93.97756249401306,92.91201810640308,93.86669342182564,3376070
2015-10-13,92.1544418334961,92.86891733374702,91.88344269873342,92.86891733374702,4095822
2015-10-14,92.39464569091797,92.78884141786105,91.78488538878827,92.14211820061362,3507238
2015-10-15,92.44393920898438,93.1522509993932,91.51388921915762,92.94899426011473,3636105
2015-10-16,92.62873077392578,93.12763197976807,91.93273655772029,92.66568387013783,3643950
2015-10-19,91.9080810546875,92.37001923269979,91.39070832920103,92.29611305644322,8320616
2015-10-20,86.6234359741211,88.00310609955712,86.39554390209958,87.76289633422861,16762778
2015-10-21,86.79589080810547,87.8675989063702,85.79809869794225,86.38322351876832,7312168
2015-10-22,88.7483901977539,89.35199662409399,87.22706135118365,87.30097735775767,5840027
2015-10-23,89.11180877685547,89.61070999490366,88.50820220169534,89.06869191493706,5617438
2015-10-26,88.48355102539062,89.30888586664112,88.2063881005941,89.1549097408311,3649912
2015-10-27,84.91118621826172,88.58824945725262,84.5847525315459,88.3911564925786,15698891
2015-10-28,86.74047088623047,86.98684444732291,84.68945178697095,84.94814304306173,8902924
2015-10-29,86.56802368164062,86.73432732985697,85.62566583343948,86.4510006498757,3881078
2015-10-30,86.27852630615234,87.0484264236037,86.16765722888157,86.500254630132,4167264
2015-11-02,86.45718383789062,86.54957149746866,85.96444637661902,86.53725379822933,3998021
2015-11-03,87.38719177246094,87.95384504947079,86.16766135576032,86.24157735433492,4549472
2015-11-04,87.23322296142578,87.86146476426347,87.02996623656821,87.79986645521156,3678677
2015-11-05,86.16150665283203,87.69515301570681,86.00136679300925,87.22089719879891,5331357
2015-11-06,85.95011901855469,86.7583289911036,85.71387760632086,86.16771553774468,4963165
2015-11-09,84.12232208251953,85.84442945545423,83.85499262469887,85.74496356758095,8447078
2015-11-10,84.2218017578125,84.38966535523976,83.38251353900344,84.15342391009297,4728757
2015-11-11,83.94202423095703,84.67563475875492,83.61874025384759,84.60724700030686,3310381
2015-11-12,82.71107482910156,83.7430980926924,82.69242497189286,83.7430980926924,4917664
2015-11-13,81.9090805053711,82.68620749488264,81.8469093539326,82.65511943846946,4826035
2015-11-16,83.12761688232422,83.36386330184179,81.93395154603355,81.93395154603355,4383577
2015-11-17,83.19601440429688,83.81771114199526,82.87894693467355,83.44469409165399,2944595
2015-11-18,84.43939971923828,84.49535425264965,83.46954760084354,83.79905322081012,4340063
2015-11-19,85.01136779785156,85.63306939615107,84.55752979865879,84.68186218009801,4972266
2015-11-20,86.1055679321289,86.36667587326703,85.32843592125806,85.40304527785217,5414514
2015-11-23,86.0806884765625,86.33558472117561,85.2476020545373,86.12420976778303,5374243
2015-11-24,86.16773986816406,86.62779950902168,85.3657512486956,85.57712624803882,3564454
2015-11-25,85.79471588134766,86.06204539952317,85.40925571049111,86.02474568314955,3387157
2015-11-27,86.0806884765625,86.29828500989017,85.30355658285299,85.794704177824,1480927
2015-11-30,86.67752838134766,86.9759459679836,86.11800284848778,86.17395738632909,4754698
2015-12-01,87.83386993408203,87.90846934465758,86.77697549151455,86.77697549151455,4388075
2015-12-02,86.85159301757812,87.79035693112783,86.72725073211625,87.61628170059096,3896768
2015-12-03,86.3666763305664,87.4919588840973,85.9128382988317,87.10028704753975,6181442
2015-12-04,87.30543518066406,87.67224047530989,85.7884810545948,85.85065716172704,4781894
2015-12-07,86.75835418701172,87.29302319374057,86.29830446522618,87.13759281084799,3430252
2015-12-08,85.8257827758789,86.45369590971467,85.50249880147358,85.96876994810667,4084839
2015-12-09,84.93054962158203,86.93864168350811,84.69429824341509,85.40925411303094,4827290
2015-12-10,85.03624725341797,85.70147024814365,84.37724584010179,85.19167763810448,4416526
2015-12-11,83.66229248046875,84.20317316877917,83.25196577803406,84.07261918290345,5579155
2015-12-14,84.50778198242188,84.6383458594632,83.32033338828455,84.12233177694456,5380415
2015-12-15,85.66415405273438,86.39775476521125,85.3470816857099,85.4216910343879,4433471
2015-12-16,86.5967025756836,86.82052071467021,85.6641600724932,86.49101508684042,4545393
2015-12-17,85.01758575439453,86.72726011545453,84.74403468133679,86.6340058719622,4277617
2015-12-18,83.86743927001953,85.14814216334928,83.47576746695978,84.80620331217784,10487301
2015-12-21,84.24046325683594,84.44562658459206,83.32034403376719,84.44562658459206,5875905
2015-12-22,85.75119018554688,85.91283220431745,84.33371173107206,84.47670885400039,4459935
2015-12-23,86.13040924072266,86.6091235308784,85.86307979683147,85.98120049391326,5402485
2015-12-24,85.95011901855469,86.3417907685418,85.8630863645433,86.06202806791511,1563979
2015-12-28,85.5522232055664,85.81955263113933,84.88700050817549,85.63304419110115,3287996
2015-12-29,86.90132904052734,87.07540427722962,85.91904380385921,85.95012193424463,4125110
2015-12-30,86.62779235839844,87.31166018194796,86.55319292576817,86.77700114643532,3126912
2015-12-31,85.55841827392578,86.47853698401879,85.5273401551266,86.45989209729348,3621357
2016-01-04,84.52020263671875,84.53263587228471,83.45709649779874,84.3026061301536,5469952
2016-01-05,84.45804595947266,85.10461397272987,83.83634442014458,85.02379297107272,4105341
2016-01-06,84.03529357910156,84.29018984361905,83.07166305371675,83.54415586855357,4509201
2016-01-07,82.59917449951172,83.94204870416709,82.33184496708144,83.12140528630654,7348987
2016-01-08,81.8344497680664,83.19597323540557,81.64171975679824,82.79808494024846,4981784
2016-01-11,82.8292007446289,83.19600609966461,81.91530310885162,81.94638620614776,5203222
2016-01-12,82.62400817871094,83.17110519437803,81.52359753049079,83.09028421347446,5312320
2016-01-13,81.54850006103516,83.4819878408765,81.50498372358936,82.99706670239576,4916305
2016-01-14,82.63026428222656,83.17736155933572,81.57959102839365,82.02099584516186,5972242
2016-01-15,80.83973693847656,81.3681841813929,80.11856462091055,80.82730370287166,9422891
2016-01-19,79.6460952758789,82.12668527149403,79.61501217774372,80.88949858349999,10438662
2016-01-20,75.76045227050781,77.08467637390001,73.36068865289876,73.64667295361787,16901059
2016-01-21,76.41325378417969,77.77477781131206,74.96468716043765,75.4123135370517,9258774
2016-01-22,76.15835571289062,77.55096785728809,75.70451765917794,77.50744655716818,9663366
2016-01-25,75.89723205566406,77.23388947114567,75.62368593818385,75.90966529354209,5696516
2016-01-26,76.21430206298828,76.8484369074694,75.99670550854782,76.00292212769857,4830219
2016-01-27,75.20093536376953,76.69923497937064,75.00821023009702,76.3013465112246,5257614
2016-01-28,75.98428344726562,76.3635220781864,75.23202776687796,75.3874531912854,4123855
2016-01-29,77.58204650878906,77.58204650878906,76.44433568773742,76.64327743331019,8627513
2016-02-01,77.6069107055664,77.89289005831253,76.91060473826616,77.33957624807923,3739345
2016-02-02,76.43190002441406,77.17793898873016,76.24538656229399,76.88574299910177,3438516
2016-02-03,77.53852844238281,77.99236645995126,76.02779568035693,77.08468546342624,6509781
2016-02-04,79.36009216308594,79.88853444172916,77.7125842653107,77.76232216884553,5508759
2016-02-05,79.93207550048828,79.97559679702059,78.24105086002069,79.09277731886674,7507874
2016-02-08,79.74992370605469,80.08279501344039,77.95997984794144,79.1344370704316,7702744
2016-02-09,77.92230224609375,79.71852629365931,77.73388366631772,79.20980665360166,6231231
2016-02-10,75.48545837402344,78.68851898429503,75.26564422348488,78.50638554114066,6766679
2016-02-11,74.01582336425781,75.15259491552933,73.41917204495103,74.59990943522996,7643750
2016-02-12,76.01931762695312,76.02559774601923,74.32986034478081,74.90138626425971,5163579
2016-02-16,77.08699798583984,77.30681717498244,76.2077262413354,76.51547210372185,4248224
2016-02-17,79.1972427368164,79.49242331090278,77.40729387848921,77.69619934681344,5042766
2016-02-18,83.18537902832031,84.15885762219426,81.48964163782381,81.6466546376142,10409374
2016-02-19,83.5810546875,83.9390465456099,82.17422276829677,83.12886104050123,5361064
2016-02-22,84.01441192626953,84.35355841024607,83.16026058508194,83.5810536304627,4662440
2016-02-23,83.15396118164062,83.78829316822674,82.909021554232,83.61871996556425,3597926
2016-02-24,83.40520477294922,83.83855808008954,81.44568719343931,82.62013971241481,4312240
2016-02-25,84.47289276123047,84.47917789300307,82.1993490898655,83.71295316822915,4558782
2016-02-26,82.92156219482422,84.73663106547815,82.87131625284513,84.47913126347142,4587965
2016-02-29,82.2935562133789,83.75691432764614,82.2119096448235,82.90276792371284,4631688
2016-03-01,84.39122772216797,84.56080595330879,82.92158981547323,83.05348232456085,3962771
2016-03-02,85.6033706665039,86.31935431811928,83.66897381960187,83.97043956511024,5457191
2016-03-03,86.54544830322266,86.64594022607388,85.4589226164629,86.1811813721014,5393594
2016-03-04,86.54544830322266,87.56288767254695,86.05556897457038,86.38215519367189,4150946
2016-03-07,88.02137756347656,88.2474718755074,85.9613681822353,86.21886810187388,5408866
2016-03-08,87.34307098388672,88.14697622505761,86.3067863357452,87.74501859240662,5835739
2016-03-09,88.18468475341797,89.29005606175537,87.44358045974147,87.49383144475743,4609199
2016-03-10,88.04649353027344,88.85039885562183,86.72758839202557,88.70595111146345,4205548
2016-03-11,89.40936279296875,89.76106948652144,88.24746565879298,89.013690256689,4625307
2016-03-14,89.67314147949219,89.9306413627689,88.58033074003957,89.18953729198047,4235045
2016-03-15,89.78618621826172,90.01856563540964,88.89435928422593,89.01997167643889,3878045
2016-03-16,90.9355239868164,90.99205006509045,89.2523519961882,89.5726530742323,4416107
2016-03-17,92.3486328125,92.52448614794525,90.72198695359857,90.92923586828424,6089394
2016-03-18,92.38003540039062,92.64382040701365,91.38771660272262,92.57473409632978,12645826
2016-03-21,93.34725952148438,93.39750047981772,92.14768146027248,92.51194845645678,3892794
2016-03-22,93.014404296875,93.75549857791125,92.85110112320818,92.98927379191014,4269667
2016-03-23,91.31864929199219,92.97042593782446,91.14907103299508,92.95158056766932,4983353
2016-03-24,92.92017364501953,93.08975190161904,90.74712206246039,91.05486294308962,5276547
2016-03-28,93.20279693603516,93.35980491793129,92.46797792863579,92.79456415414663,3415295
2016-03-29,93.78688049316406,94.05694063005495,92.63754360457418,92.69406968422703,3282871
2016-03-30,93.20906829833984,94.46517219957695,93.15254221940573,94.17626669843133,3484435
2016-03-31,95.11834716796875,96.15463191178802,93.8057171526958,94.07578731750664,7092508
2016-04-01,95.79035949707031,96.06670475271089,94.36467740248669,94.52797050370495,4106073
2016-04-04,95.50774383544922,96.41841617366633,95.4072519127803,95.67731205129637,4112035
2016-04-05,94.20768737792969,95.21256665006334,93.98786815762546,95.10579960571746,3490502
2016-04-06,94.22022247314453,94.30186901751863,92.8322312187849,94.14486105870567,4387552
2016-04-07,93.10859680175781,93.95645800807894,92.95157878449865,93.62359665203275,3831498
2016-04-08,93.7994384765625,94.20138610689737,93.02693879617628,93.61730000473885,3445315
2016-04-11,93.73667907714844,95.43242226671913,93.71784372339411,94.37101650180364,4023021
2016-04-12,93.97528839111328,94.27675411493753,93.31583086723131,93.96272815463153,3761207
2016-04-13,94.98017883300781,94.98017883300781,93.97529964929723,94.67871307306814,3314146
2016-04-14,94.93619537353516,95.94108439493118,94.44631611055847,95.14973942794875,3322619
